# File: comtrade_ff_trade.csv
# Title: Comtrade trade of fossil fuels
# Source: UN Comtrade
# Units: NA
# Column types: iiiiciinnni 
# ----------
Year,Reporter_Code,Trade_Flow_Code,Partner_Code,Classification,Commodity_Code,Quantity_Unit_Code,Supplementary_Quantity,Netweight_(kg),Value,Estimation_Code
2017,170,1,604,HS,2701,8,165173,165173,48909,0
2017,170,2,604,HS,2701,8,273219610,273219610,17520286,0
2017,170,2,616,HS,2701,8,1150397400,1150397400,64286728,0
2017,170,2,620,HS,2701,8,5595676000,5595676000,374554153,0
2017,170,2,682,HS,2701,8,4195480,4195480,485000,0
2017,170,2,699,HS,2701,8,1013175200,1013175200,55972038,0
2017,170,2,702,HS,2701,8,8499610,8499610,258146,0
2017,170,2,703,HS,2701,8,28488500,28488500,3418623,0
2017,170,2,705,HS,2701,8,325552000,325552000,24274873,0
2017,170,2,724,HS,2701,8,6039467000,6039467000,411843773,0
2017,170,2,792,HS,2701,8,18511414100,18511414100,1289458232,0
2017,170,2,818,HS,2701,8,54487000,54487000,3651718,0
2017,170,2,826,HS,2701,8,1034969000,1034969000,67985664,0
2017,170,1,842,HS,2701,8,136836,136836,21064,6
2017,170,2,842,HS,2701,8,6228003600,6228003600,433565867,0
2017,188,1,0,HS,2701,8,66191,66191,15980,0
2017,188,1,484,HS,2701,8,266,266,357,0
2017,188,1,604,HS,2701,8,65850,65850,15300,0
2017,188,1,842,HS,2701,8,75,75,322,0
2017,191,1,0,HS,2701,8,508323827,,59442764,6
2017,191,2,0,HS,2701,8,55277499,,6534124,6
2017,191,2,70,HS,2701,8,55086134,,6490748,6
2017,191,1,170,HS,2701,8,58809035,,7105948,6
2017,191,1,276,HS,2701,8,1006339,,159064,6
2017,191,1,348,HS,2701,8,5501550,,544299,6
2017,191,2,348,HS,2701,8,90381,,17145,6
2017,191,1,381,HS,2701,8,87293,,13832,6
2017,191,2,381,HS,2701,8,81015,,21044,6
2017,191,1,643,HS,2701,8,385365899,,45698060,6
2017,191,1,705,HS,2701,8,1133,,195,6
2017,191,2,705,HS,2701,8,19968,,5187,6
2017,191,1,724,HS,2701,8,57552574,,5921366,6
2017,196,1,0,HS,2701,8,16513799,16513799,1845676,0
2017,196,1,276,HS,2701,8,13200,13200,15780,0
2017,196,1,300,HS,2701,8,5500000,5500000,629327,0
2017,196,1,381,HS,2701,8,599,599,547,0
2017,196,1,643,HS,2701,8,11000000,11000000,1200021,0
2017,203,1,0,HS,2701,8,3799725218,,477363472,6
2017,203,2,0,HS,2701,8,2323548434,2323548434,330347077,6
2017,203,1,40,HS,2701,8,19009,19009,16486,0
2017,203,2,40,HS,2701,8,605614440,605614440,80781508,0
2017,203,2,70,HS,2701,8,77574900,77574900,12348275,0
2017,203,1,124,HS,2701,8,202886980,202886980,42300722,0
2017,203,1,156,HS,2701,8,468371,468371,240340,0
2017,203,2,233,HS,2701,8,3,3,24,0
2017,203,1,276,HS,2701,8,41235757,41235757,4401050,0
2017,203,2,276,HS,2701,8,151984464,151984464,12370934,0
2017,203,1,348,HS,2701,8,95,95,627,0
2017,203,2,348,HS,2701,8,167625614,167625614,25017148,0
2017,203,1,381,HS,2701,8,281278,281278,72511,0
2017,203,2,381,HS,2701,8,121960,121960,34577,0
2017,203,1,442,HS,2701,8,1,1,7,0
2017,203,1,508,HS,2701,8,600,600,1280,0
2017,203,1,616,HS,2701,8,3232446182,3232446182,377528255,0
2017,203,2,616,HS,2701,8,430229515,430229515,53157886,0
2017,203,1,643,HS,2701,8,156443751,156443751,18471988,0
2017,203,2,688,HS,2701,8,30000000,30000000,3807800,0
2017,203,1,703,HS,2701,8,14416941,14416941,2247459,0
2017,203,2,703,HS,2701,8,840268096,840268096,139380253,0
2017,203,2,705,HS,2701,8,785654,785654,124138,6
2017,203,2,752,HS,2701,8,1188080,1188080,444433,0
2017,203,2,757,HS,2701,8,11680,11680,3361,0
2017,203,1,804,HS,2701,8,3337790,3337790,604408,0
2017,203,2,804,HS,2701,8,18144000,18144000,2876498,0
2017,203,1,826,HS,2701,8,56,56,385,0
2017,203,2,826,HS,2701,8,28,28,242,0
2017,203,1,842,HS,2701,8,148188407,,31477954,6
2017,208,1,0,HS,2701,8,238683,238683,77244,0
2017,208,2,0,HS,2701,8,487184,487184,188659,0
2017,208,1,156,HS,2701,8,8305,8305,12864,0
2017,208,2,233,HS,2701,8,24420,24420,13653,0
2017,208,2,234,HS,2701,8,203,203,43,0
2017,208,1,276,HS,2701,8,179525,179525,55813,0
2017,208,2,276,HS,2701,8,294338,294338,117579,0
2017,208,2,304,HS,2701,8,1010,1010,7511,0
2017,208,1,458,HS,2701,8,50800,50800,8468,0
2017,208,2,579,HS,2701,8,53130,53130,28112,0
2017,208,2,705,HS,2701,8,1,1,0,0
2017,208,2,752,HS,2701,8,33770,33770,14594,0
2017,208,2,757,HS,2701,8,80312,80312,7164,0
2017,208,1,842,HS,2701,8,53,53,97,0
2017,214,1,0,HS,2701,8,881416436,881416436,106524076,6
2017,214,2,0,HS,2701,8,4900973,4900973,569451,6
2017,214,1,156,HS,2701,8,8242,8242,815,6
2017,214,1,170,HS,2701,8,826646080,826646080,99884380,6
2017,214,1,251,HS,2701,8,123,123,12,6
2017,214,1,604,HS,2701,8,95155,95155,15040,6
2017,214,1,724,HS,2701,8,6148,6148,608,6
2017,214,2,724,HS,2701,8,4899239,4899239,569250,6
2017,214,1,842,HS,2701,8,32097463,32097463,3896885,6
2017,214,2,842,HS,2701,8,1733,1733,201,6
2017,214,1,862,HS,2701,8,22563222,22563222,2726334,6
2017,218,1,0,HS,2701,8,13884668,14017956,2005585,0
2017,218,1,56,HS,2701,8,60680,60000,26859,0
2017,218,1,124,HS,2701,8,120,100,255,0
2017,218,1,170,HS,2701,8,339960,322561,64135,0
2017,218,1,484,HS,2701,8,24314,23600,14041,0
2017,218,1,604,HS,2701,8,13008630,13161080,1495103,0
2017,218,1,724,HS,2701,8,40610,40610,35438,0
2017,218,1,842,HS,2701,8,410353,410004,369751,0
2017,222,1,0,HS,2701,8,1581805,1581805,530595,0
2017,222,1,484,HS,2701,8,1581765,1581765,530454,0
2017,222,1,724,HS,2701,8,40,40,140,0
2017,233,1,0,HS,2701,1,0,,4194243,6
2017,233,2,0,HS,2701,8,1085,1085,1084,0
2017,233,1,428,HS,2701,8,81120,81120,10098,0
2017,233,1,568,HS,2701,8,49983,49983,10276,0
2017,233,1,643,HS,2701,8,45111031,45111031,4173536,0
2017,233,2,643,HS,2701,8,1085,1085,1084,0
2017,233,1,842,HS,2701,1,0,,331,6
2017,242,1,0,HS,2701,8,5634,5634,9117,0
2017,242,1,36,HS,2701,8,4000,4000,3995,0
2017,242,1,554,HS,2701,8,253,253,54,0
2017,242,1,842,HS,2701,8,1380,1380,5067,0
2017,246,1,0,HS,2701,8,3900850077,,522421825,6
2017,246,2,0,HS,2701,8,13655601,13655601,2470239,0
2017,246,1,124,HS,2701,8,675291000,675291000,159996092,0
2017,246,1,276,HS,2701,8,647595,,237716,6
2017,246,1,381,HS,2701,8,122,122,386,0
2017,246,1,398,HS,2701,8,125997100,125997100,12036202,0
2017,246,1,496,HS,2701,8,254,254,13,0
2017,246,1,528,HS,2701,8,20234885,20234885,2683842,0
2017,246,1,616,HS,2701,8,58835140,58835140,5502262,0
2017,246,1,643,HS,2701,8,2606086708,2606086708,257848434,0
2017,246,2,643,HS,2701,8,15600,15600,21395,0
2017,246,1,724,HS,2701,8,1439460,1439460,633247,0
2017,246,1,752,HS,2701,8,82632,82632,13060,6
2017,246,2,752,HS,2701,8,13640000,13640000,2448833,0
2017,246,2,784,HS,2701,8,1,1,10,0
2017,246,1,826,HS,2701,8,80,80,737,0
2017,246,1,842,HS,2701,8,412235100,412235100,83469828,0
2017,251,1,0,HS,2701,8,15047103963,15047103963,2172993783,6
2017,251,2,0,HS,2701,8,109035183,109035183,20986964,6
2017,251,1,36,HS,2701,8,3091417042,3091417042,714925941,0
2017,251,1,40,HS,2701,8,29379,29379,29823,0
2017,251,2,40,HS,2701,8,5121,5121,1388,0
2017,251,1,56,HS,2701,8,355788818,355788818,41734827,0
2017,251,2,56,HS,2701,8,79790259,79790259,15379131,0
2017,251,2,100,HS,2701,8,1102,1102,293,0
2017,251,2,120,HS,2701,8,6480,6480,10829,0
2017,251,1,124,HS,2701,8,162260420,162260420,25352547,0
2017,251,2,152,HS,2701,8,540,540,3842,0
2017,251,1,156,HS,2701,8,24972731,24972731,9102217,0
2017,251,1,170,HS,2701,8,2306720520,2306720520,246665419,0
2017,251,1,203,HS,2701,8,1280,1280,216,0
2017,251,2,203,HS,2701,8,640,640,108,0
2017,251,1,208,HS,2701,8,888,888,160,0
2017,251,1,251,HS,2701,8,2070241,2070241,463285,6
2017,251,1,276,HS,2701,8,52638870,52638870,14141821,0
2017,251,2,276,HS,2701,8,14042935,14042935,1710352,0
2017,251,1,316,HS,2701,8,9374890,9374890,1025299,0
2017,251,1,360,HS,2701,8,120000,120000,10627,0
2017,251,1,381,HS,2701,8,259587,259587,100211,6
2017,251,2,381,HS,2701,8,48800,48800,17082,0
2017,251,2,384,HS,2701,8,7210,7210,18672,0
2017,251,2,392,HS,2701,8,23,23,82,0
2017,251,1,398,HS,2701,8,1000,1000,16,0
2017,251,2,410,HS,2701,8,7341,7341,1939,6
2017,251,2,414,HS,2701,8,39801,39801,32383,0
2017,251,2,440,HS,2701,8,571,571,154,0
2017,251,1,442,HS,2701,8,155870,155870,36901,0
2017,251,2,442,HS,2701,8,1279,1279,346,0
2017,251,2,458,HS,2701,8,17400,17400,5348,0
2017,251,2,470,HS,2701,8,1545280,1545280,114088,0
2017,251,2,490,HS,2701,8,76500,76500,27945,0
2017,251,1,504,HS,2701,8,20,20,22,0
2017,251,1,508,HS,2701,8,270497294,270497294,54585558,0
2017,251,1,528,HS,2701,8,134107070,134107070,17665451,0
2017,251,2,528,HS,2701,8,55933,55933,17443,0
2017,251,2,540,HS,2701,8,227,227,574,0
2017,251,2,566,HS,2701,8,150,150,2033,0
2017,251,1,579,HS,2701,8,1468290,1468290,197220,0
2017,251,1,616,HS,2701,8,7251331,7251331,1571265,0
2017,251,2,616,HS,2701,8,1119,1119,269,0
2017,251,2,620,HS,2701,8,977880,977880,399574,0
2017,251,2,642,HS,2701,8,25,25,6,0
2017,251,1,643,HS,2701,8,4482824920,4482824920,523325122,0
2017,251,1,682,HS,2701,8,71829980,71829980,6184751,0
2017,251,2,682,HS,2701,8,102000,102000,32506,0
2017,251,1,704,HS,2701,8,30000,30000,5242,0
2017,251,1,710,HS,2701,8,1831854220,1831854220,171730687,0
2017,251,1,724,HS,2701,8,10078577,10078577,2220854,0
2017,251,2,724,HS,2701,8,3299261,3299261,473960,0
2017,251,1,752,HS,2701,8,300,300,5916,0
2017,251,2,757,HS,2701,8,1132306,1132306,200250,0
2017,251,2,764,HS,2701,8,7428000,7428000,2350514,0
2017,251,1,792,HS,2701,8,524,524,100,0
2017,251,1,804,HS,2701,8,8776518,8776518,1596288,0
2017,251,2,818,HS,2701,8,255000,255000,93183,0
2017,251,1,826,HS,2701,8,19484789,19484789,4423671,0
2017,251,2,826,HS,2701,8,192000,192000,92654,0
2017,251,1,842,HS,2701,8,2196193798,2196193798,335134006,0
2017,251,1,862,HS,2701,8,6894795,6894795,758300,0
2017,276,1,0,HS,2701,8,48783070014,48783070014,5830624269,0
2017,276,2,0,HS,2701,8,224476132,224476132,46284247,0
2017,276,1,36,HS,2701,8,5624844200,5624844200,1223791814,0
2017,276,1,40,HS,2701,8,211420,211420,49108,0
2017,276,2,40,HS,2701,8,3333646,3333646,1382027,0
2017,276,1,56,HS,2701,8,403213100,403213100,48624590,0
2017,276,1,124,HS,2701,8,1481410000,1481410000,311273241,0
2017,276,2,152,HS,2701,8,20060,20060,11211,0
2017,276,1,156,HS,2701,8,11575500,11575500,3864434,0
2017,276,2,156,HS,2701,8,204120,204120,107610,0
2017,276,1,170,HS,2701,8,6098333500,6098333500,521571625,0
2017,276,2,191,HS,2701,8,228847,228847,111085,0
2017,276,1,203,HS,2701,8,159929268,159929268,14545463,0
2017,276,2,203,HS,2701,8,1250607,1250607,304641,0
2017,276,1,208,HS,2701,8,78403,78403,86914,0
2017,276,2,208,HS,2701,8,11480000,11480000,2481881,0
2017,276,2,246,HS,2701,8,44796,44796,29079,0
2017,276,1,251,HS,2701,8,643633,643633,233876,0
2017,276,2,251,HS,2701,8,463690,463690,112730,0
2017,276,2,300,HS,2701,8,29050,29050,14390,0
2017,276,1,360,HS,2701,8,431050,431050,61120,0
2017,276,2,360,HS,2701,8,140000,140000,72009,0
2017,276,2,364,HS,2701,8,23100,23100,12394,0
2017,276,2,376,HS,2701,8,60425,60425,32215,0
2017,276,1,381,HS,2701,8,23781080,23781080,1673002,0
2017,276,2,381,HS,2701,8,52662,52662,14996,0
2017,276,1,398,HS,2701,8,31036700,31036700,3491768,0
2017,276,2,434,HS,2701,8,56320,56320,108173,0
2017,276,2,442,HS,2701,8,10381,10381,10489,0
2017,276,2,458,HS,2701,8,21000,21000,9070,0
2017,276,1,508,HS,2701,8,636458800,636458800,129805581,0
2017,276,2,512,HS,2701,8,1414060,1414060,706537,0
2017,276,1,528,HS,2701,8,1009139860,1009139860,96032859,0
2017,276,2,528,HS,2701,8,51272131,51272131,5642301,0
2017,276,1,579,HS,2701,8,171113690,171113690,15884390,0
2017,276,2,579,HS,2701,8,126210,126210,73836,0
2017,276,1,616,HS,2701,8,1253920996,1253920996,148068978,0
2017,276,2,616,HS,2701,8,26282950,26282950,4526085,0
2017,276,2,634,HS,2701,8,35000,35000,23212,0
2017,276,2,642,HS,2701,8,13305000,13305000,1934641,0
2017,276,1,643,HS,2701,8,19899856300,19899856300,1908613491,0
2017,276,2,643,HS,2701,8,68593,68593,31866,0
2017,276,2,682,HS,2701,8,43890,43890,23888,0
2017,276,2,688,HS,2701,8,70420,70420,45720,0
2017,276,2,699,HS,2701,8,56910,56910,31755,0
2017,276,2,702,HS,2701,8,63000,63000,28125,0
2017,276,1,704,HS,2701,8,290940,290940,55765,0
2017,276,2,705,HS,2701,8,524910,524910,154575,0
2017,276,1,710,HS,2701,8,1629353000,1629353000,171466422,0
2017,276,2,710,HS,2701,8,13860,13860,9014,0
2017,276,2,724,HS,2701,8,451581,451581,200982,0
2017,276,1,752,HS,2701,8,200,200,27,0
2017,276,2,752,HS,2701,8,2211449,2211449,695829,0
2017,276,2,757,HS,2701,8,3651174,3651174,1253197,0
2017,276,2,788,HS,2701,8,389760,389760,187113,0
2017,276,2,792,HS,2701,8,264040,264040,128341,0
2017,276,1,804,HS,2701,8,38850270,38850270,7201351,0
2017,276,2,818,HS,2701,8,1037910,1037910,584899,0
2017,276,1,826,HS,2701,8,1254178584,1254178584,114183658,0
2017,276,2,839,HS,2701,8,105774580,105774580,25188314,0
2017,276,1,842,HS,2701,8,9049818020,9049818020,1109536666,0
2017,276,1,862,HS,2701,8,4601500,4601500,508114,0
2017,300,1,0,HS,2701,8,345297124,,36553852,6
2017,300,2,0,HS,2701,8,9848899,9848899,1696612,0
2017,300,2,8,HS,2701,8,5800,5800,3276,0
2017,300,1,100,HS,2701,8,675708,675708,112126,0
2017,300,2,100,HS,2701,8,3429969,3429969,858162,0
2017,300,1,156,HS,2701,8,1322000,1322000,544489,0
2017,300,1,196,HS,2701,8,48150,48150,19986,0
2017,300,2,196,HS,2701,8,5500000,5500000,627707,0
2017,300,1,276,HS,2701,8,125646,,76455,6
2017,300,1,381,HS,2701,8,1636420,1636420,302117,0
2017,300,1,508,HS,2701,8,5032260,5032260,464272,0
2017,300,1,528,HS,2701,8,33620,33620,19087,0
2017,300,1,616,HS,2701,8,24640,24640,7780,0
2017,300,1,642,HS,2701,8,20,20,1694,0
2017,300,1,643,HS,2701,8,326377650,326377650,34382278,0
2017,300,2,807,HS,2701,8,913130,913130,207466,0
2017,300,1,826,HS,2701,8,21010,21010,4482,0
2017,300,1,842,HS,2701,8,10000000,10000000,619082,0
2017,304,1,0,HS,2701,8,1010,1010,8681,0
2017,304,1,208,HS,2701,8,1010,1010,8681,0
2017,320,1,0,HS,2701,8,2063523915,2063523915,186284103,6
2017,320,2,0,HS,2701,8,340,340,336,0
2017,320,1,170,HS,2701,8,1401189900,1401189900,128048029,0
2017,320,1,192,HS,2701,8,585604,585604,176977,0
2017,320,1,276,HS,2701,8,24,24,82,0
2017,320,2,340,HS,2701,8,340,340,336,0
2017,320,1,484,HS,2701,8,871450,871450,286045,0
2017,320,1,604,HS,2701,8,305032,305032,114382,0
2017,320,1,842,HS,2701,8,660571905,660571905,57658588,6
2017,340,1,0,HS,2701,8,349,349,462,0
2017,340,1,842,HS,2701,8,349,349,462,0
2017,344,1,0,HS,2701,8,10499849000,10499849000,786270813,0
2017,344,1,36,HS,2701,8,367961000,367961000,33911263,0
2017,344,1,124,HS,2701,8,376274000,376274000,28586789,0
2017,344,1,156,HS,2701,8,234000,234000,70474,0
2017,344,1,360,HS,2701,8,8235540000,8235540000,582531064,0
2017,344,1,643,HS,2701,8,1519840000,1519840000,141171221,0
2017,348,1,0,HS,2701,1,0,0,242410665,0
2017,348,2,0,HS,2701,8,746870,746870,178016,0
2017,348,1,36,HS,2701,8,221933400,221933400,35003997,0
2017,348,1,40,HS,2701,1,0,0,39782,0
2017,348,2,40,HS,2701,8,482520,482520,108327,0
2017,348,1,56,HS,2701,1,0,0,787032,0
2017,348,1,100,HS,2701,1,0,0,1378,0
2017,348,1,124,HS,2701,8,107800077,107800077,13827615,0
2017,348,1,191,HS,2701,1,0,0,3965,0
2017,348,1,203,HS,2701,1,0,0,26726381,0
2017,348,1,208,HS,2701,1,0,0,3002,0
2017,348,1,246,HS,2701,1,0,0,205,0
2017,348,1,251,HS,2701,1,0,0,11381,0
2017,348,1,276,HS,2701,1,0,0,701654,0
2017,348,2,276,HS,2701,8,241600,241600,54202,0
2017,348,1,300,HS,2701,1,0,0,987,0
2017,348,1,372,HS,2701,1,0,0,712,0
2017,348,1,381,HS,2701,1,0,0,40495,0
2017,348,1,428,HS,2701,1,0,0,421,0
2017,348,1,440,HS,2701,1,0,0,199,0
2017,348,1,528,HS,2701,1,0,0,113505,0
2017,348,1,616,HS,2701,1,0,0,18147903,0
2017,348,1,642,HS,2701,1,0,0,19657,0
2017,348,1,643,HS,2701,8,112848500,112848500,14874625,0
2017,348,1,688,HS,2701,8,19320,19320,2980,0
2017,348,2,688,HS,2701,8,22100,22100,15351,0
2017,348,1,703,HS,2701,1,0,0,121538,0
2017,348,2,703,HS,2701,8,250,250,76,0
2017,348,1,705,HS,2701,1,0,0,734005,0
2017,348,1,710,HS,2701,8,1763430,1763430,148209,0
2017,348,1,724,HS,2701,1,0,0,7590,0
2017,348,1,752,HS,2701,1,0,0,4058,0
2017,348,1,826,HS,2701,1,0,0,14703,0
2017,348,2,826,HS,2701,8,400,400,60,0
2017,348,1,842,HS,2701,8,721563990,721563990,131072686,0
2017,352,1,0,HS,2701,8,127228381,127228381,23690660,6
2017,352,2,0,HS,2701,8,441078,,83671,6
2017,352,1,276,HS,2701,8,210,210,174,6
2017,352,1,528,HS,2701,8,123880505,123880505,23017260,6
2017,352,2,579,HS,2701,8,441078,,83671,6
2017,352,1,616,HS,2701,8,43,43,309,0
2017,352,1,752,HS,2701,8,466,466,922,0
2017,352,1,826,HS,2701,8,3347135,3347135,671886,0
2017,352,1,842,HS,2701,8,21,21,106,0
2017,360,1,0,HS,2701,8,4353157555,4353157555,641456064,6
2017,360,2,0,HS,2701,8,3.19099E+11,3.19099E+11,17867694874,0
2017,360,1,36,HS,2701,8,2701945560,2701945560,417049657,6
2017,360,2,50,HS,2701,8,2268206100,2268206100,142357856,0
2017,360,1,56,HS,2701,8,39720,39720,16832,0
2017,360,2,104,HS,2701,8,179863000,179863000,10641203,0
2017,360,2,116,HS,2701,8,2381755720,2381755720,137748177,0
2017,360,2,144,HS,2701,8,115795000,115795000,9351635,0
2017,360,1,156,HS,2701,8,290378186,290378186,45475317,6
2017,360,2,156,HS,2701,8,48167586270,48167586270,2711288300,0
2017,360,1,170,HS,2701,8,45000011,45000011,10018993,0
2017,360,2,251,HS,2701,8,152000000,152000000,12763500,0
2017,360,1,276,HS,2701,8,140000,140000,79123,0
2017,360,1,344,HS,2701,8,232967000,232967000,23310319,0
2017,360,2,344,HS,2701,8,8449745000,8449745000,535272960,0
2017,360,2,364,HS,2701,8,55000000,55000000,5225000,0
2017,360,1,381,HS,2701,8,21466,21466,12772,0
2017,360,2,381,HS,2701,8,891375000,891375000,74024207,0
2017,360,1,392,HS,2701,8,2022026,2022026,662115,0
2017,360,2,392,HS,2701,8,31421433000,31421433000,2504701325,0
2017,360,2,410,HS,2701,8,38075157000,38075157000,1831456144,0
2017,360,1,458,HS,2701,8,3801074,3801074,969530,0
2017,360,2,458,HS,2701,8,21189845180,21189845180,1325928678,0
2017,360,1,490,HS,2701,8,144539,144539,38222,0
2017,360,2,490,HS,2701,8,18187747000,18187747000,1099431046,0
2017,360,2,528,HS,2701,8,301970000,301970000,32353124,0
2017,360,2,554,HS,2701,8,374557000,374557000,27380605,0
2017,360,2,586,HS,2701,8,1508592000,1508592000,100276380,0
2017,360,2,608,HS,2701,8,18977932490,18977932490,1194339805,0
2017,360,1,643,HS,2701,8,462651000,462651000,65590945,0
2017,360,2,682,HS,2701,8,19920,19920,11952,0
2017,360,1,699,HS,2701,8,18,18,100,0
2017,360,2,699,HS,2701,8,98553507900,98553507900,4710345261,0
2017,360,1,702,HS,2701,8,77981696,77981696,14607573,6
2017,360,2,702,HS,2701,8,549502160,549502160,27058771,0
2017,360,1,704,HS,2701,8,122719770,122719770,19989208,0
2017,360,2,704,HS,2701,8,6340470970,6340470970,314379753,0
2017,360,2,705,HS,2701,8,397714000,397714000,22025195,0
2017,360,1,724,HS,2701,8,5,5,68,0
2017,360,2,724,HS,2701,8,3232166000,3232166000,159933980,0
2017,360,1,757,HS,2701,8,370302300,370302300,34381523,0
2017,360,1,764,HS,2701,8,1344022,1344022,514722,0
2017,360,2,764,HS,2701,8,16374681840,16374681840,808559487,0
2017,360,2,784,HS,2701,8,201370000,201370000,13694200,0
2017,360,2,792,HS,2701,8,86750000,86750000,9369000,0
2017,360,1,842,HS,2701,8,41699160,41699160,8739045,6
2017,360,2,842,HS,2701,8,663813016,663813016,47777319,0
2017,364,1,0,HS,2701,8,353493890,353493890,84415818,0
2017,364,2,0,HS,2701,8,69421776,69421776,1997531,0
2017,364,2,4,HS,2701,8,29605,29605,11068,0
2017,364,2,31,HS,2701,8,63800,63800,3190,0
2017,364,1,276,HS,2701,8,58508610,58508610,13180896,0
2017,364,2,276,HS,2701,8,500,500,225,0
2017,364,1,344,HS,2701,8,72000,72000,26176,0
2017,364,2,368,HS,2701,8,170411,170411,11257,0
2017,364,1,392,HS,2701,8,10000,10000,11599,0
2017,364,2,586,HS,2701,8,4784850,4784850,279205,0
2017,364,2,699,HS,2701,8,49350,49350,2467,0
2017,364,1,757,HS,2701,8,148324000,148324000,37897299,0
2017,364,1,784,HS,2701,8,142649000,142649000,32013333,0
2017,364,2,792,HS,2701,8,64318760,64318760,1687644,0
2017,364,1,818,HS,2701,8,3930280,3930280,1286515,0
2017,364,2,826,HS,2701,8,4500,4500,2475,0
2017,372,1,0,HS,2701,8,1348688626,1348688626,184031408,0
2017,372,2,0,HS,2701,8,74986319,74986319,18112629,0
2017,372,1,36,HS,2701,8,106,106,189,0
2017,372,2,36,HS,2701,8,24040,24040,3230,0
2017,372,2,56,HS,2701,8,758640,758640,188034,0
2017,372,1,120,HS,2701,8,11,11,489,0
2017,372,1,170,HS,2701,8,896438500,896438500,126473239,0
2017,372,1,266,HS,2701,8,3,3,227,0
2017,372,1,276,HS,2701,8,1646252,1646252,307045,0
2017,372,1,440,HS,2701,8,41995,41995,77549,0
2017,372,1,528,HS,2701,8,39760173,39760173,6755817,0
2017,372,1,616,HS,2701,8,28659080,28659080,5661679,0
2017,372,1,620,HS,2701,8,8226,8226,27796,0
2017,372,1,643,HS,2701,8,147131812,147131812,13018359,0
2017,372,1,792,HS,2701,8,375,375,278,0
2017,372,1,826,HS,2701,8,95129100,95129100,17941826,0
2017,372,2,826,HS,2701,8,12116383,12116383,2753778,0
2017,372,1,842,HS,2701,8,83070055,83070055,7237698,0
2017,372,1,899,HS,2701,8,56802938,56802938,6529209,0
2017,372,2,899,HS,2701,8,62087256,62087256,15167586,0
2017,376,1,0,HS,2701,8,7586396475,7586396475,750886000,6
2017,376,1,156,HS,2701,8,93000,93000,100000,0
2017,376,1,276,HS,2701,8,53000,53000,38000,0
2017,376,1,344,HS,2701,8,528000,528000,239000,0
2017,376,1,710,HS,2701,8,34871,34871,6000,6
2017,376,1,826,HS,2701,8,3000,3000,2000,0
2017,376,1,842,HS,2701,8,20000,20000,9000,0
2017,376,1,899,HS,2701,8,7585664604,7585664604,750492000,6
2017,381,1,0,HS,2701,8,16118992668,,1853480187,6
2017,381,2,0,HS,2701,8,61342805,,9617347,6
2017,381,2,8,HS,2701,8,5500000,5500000,405581,0
2017,381,1,36,HS,2701,8,504394000,504394000,137753381,0
2017,381,2,40,HS,2701,8,10989921,10989921,1811013,0
2017,381,1,56,HS,2701,8,105520,105520,18957,0
2017,381,2,56,HS,2701,8,1,1,24,0
2017,381,2,100,HS,2701,8,3,3,3,0
2017,381,1,124,HS,2701,8,257527333,257527333,53452019,0
2017,381,1,156,HS,2701,8,6912000,6912000,2670894,0
2017,381,1,170,HS,2701,8,3316268000,3316268000,314977152,0
2017,381,2,191,HS,2701,8,122798,122798,31455,0
2017,381,1,196,HS,2701,8,147930000,147930000,12285147,0
2017,381,2,196,HS,2701,8,1775,1775,1991,0
2017,381,2,203,HS,2701,8,308181,308181,119893,0
2017,381,2,246,HS,2701,8,900,900,871,0
2017,381,1,251,HS,2701,8,733449,733449,830387,0
2017,381,2,251,HS,2701,8,3239745,3239745,664019,0
2017,381,1,276,HS,2701,8,238498,238498,150455,0
2017,381,2,276,HS,2701,8,90191,90191,85305,0
2017,381,2,288,HS,2701,8,21220,21220,7871,0
2017,381,1,300,HS,2701,8,525000,525000,639450,0
2017,381,2,300,HS,2701,8,1628460,1628460,288811,0
2017,381,2,348,HS,2701,8,7464,7464,6846,0
2017,381,1,360,HS,2701,8,849352500,849352500,82749472,0
2017,381,1,372,HS,2701,8,116079000,116079000,22821063,0
2017,381,2,372,HS,2701,8,16,16,70,0
2017,381,1,398,HS,2701,8,552320000,552320000,54519811,0
2017,381,2,414,HS,2701,8,163200,163200,80003,0
2017,381,2,422,HS,2701,8,8400,8400,5025,0
2017,381,2,442,HS,2701,8,277,277,6512,0
2017,381,1,470,HS,2701,8,1870000,1870000,2004758,0
2017,381,2,470,HS,2701,8,2681,2681,2908,0
2017,381,2,504,HS,2701,8,42000,42000,19056,0
2017,381,2,528,HS,2701,8,1000,1000,1471,0
2017,381,2,566,HS,2701,8,28000,28000,19403,0
2017,381,1,616,HS,2701,8,46062,46062,9508,0
2017,381,2,616,HS,2701,8,3550,3550,3444,0
2017,381,1,620,HS,2701,8,40850,40850,36536,0
2017,381,2,620,HS,2701,8,33719,33719,26546,0
