Africa,comm,comm,comm_building,comm others,0.16560,0.51476,,Africacomm others,,,,,,,,,,,,,,,,,,
Latin America,resid,resid,resid_building,resid others,0.73754,1.06065,,Latin Americaresid others,,,,,,,,,,,,,,,,,,
Latin America,comm,comm,comm_building,comm others,0.28223,0.46087,,Latin Americacomm others,,,,,,,,,,,,,,,,,,
Southeast Asia,resid,resid,resid_building,resid others,0.74010,1.11277,,Southeast Asiaresid others,,,,,,,,,,,,,,,,,,
Southeast Asia,comm,comm,comm_building,comm others,0.25568,0.58779,,Southeast Asiacomm others,,,,,,,,,,,,,,,,,,
Eastern Europe,resid,resid,resid_building,resid others,0.33022,0.48963,,Eastern Europeresid others,,,,,,,,,,,,,,,,,,
Eastern Europe,comm,comm,comm_building,comm others,0.22411,0.33261,,Eastern Europecomm others,,,,,,,,,,,,,,,,,,
Korea,resid,resid,resid_building,resid others,0.14328,0.23036,,Korearesid others,,,,,,,,,,,,,,,,,,
Korea,comm,comm,comm_building,comm others,0.15141,0.42225,,Koreacomm others,,,,,,,,,,,,,,,,,,
India,resid,resid,resid_building,resid others,0.90830,1.19928,,Indiaresid others,,,,,,,,,,,,,,,,,,
India,comm,comm,comm_building,comm others,0.13153,0.25979,,Indiacomm others,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
104-thermal,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,base-service,,,,,,,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,thermal-building-demand-input,1990,2005,,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,resid heating,3.51457,3.84574,,USAresid heating,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,resid cooling,1.48079,2.33035,,USAresid cooling,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,comm heating,1.44616,1.60175,,USAcomm heating,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,comm cooling,1.05666,1.65527,,USAcomm cooling,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,resid heating,0.49137,0.61695,,Canadaresid heating,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,resid cooling,0.02731,0.03412,,Canadaresid cooling,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,comm heating,0.43170,0.54160,,Canadacomm heating,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,comm cooling,0.07237,0.09048,,Canadacomm cooling,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,resid heating,3.81329,4.74805,,Western Europeresid heating,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,resid cooling,0.50734,0.73383,,Western Europeresid cooling,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,comm heating,1.07490,1.32362,,Western Europecomm heating,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,comm cooling,0.47944,0.69347,,Western Europecomm cooling,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,resid heating,0.38245,0.48301,,Japanresid heating,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,resid cooling,0.11500,0.18031,,Japanresid cooling,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,comm heating,0.30598,0.36970,,Japancomm heating,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,comm cooling,0.17884,0.28039,,Japancomm cooling,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,resid heating,0.08057,0.10195,,Australia_NZresid heating,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,resid cooling,0.03026,0.04840,,Australia_NZresid cooling,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,comm heating,0.01846,0.02743,,Australia_NZcomm heating,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,comm cooling,0.03805,0.06086,,Australia_NZcomm cooling,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,resid heating,4.18776,2.63725,,Former Soviet Unionresid heating,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,resid cooling,0.01028,0.01409,,Former Soviet Unionresid cooling,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,comm heating,1.84673,1.25131,,Former Soviet Unioncomm heating,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,comm cooling,0.00517,0.00709,,Former Soviet Unioncomm cooling,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,resid heating,1.31823,1.67677,,Chinaresid heating,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,resid cooling,0.09174,0.50226,,Chinaresid cooling,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,comm heating,0.36841,0.71383,,Chinacomm heating,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,comm cooling,0.13872,0.75946,,Chinacomm cooling,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
104-thermal,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,base-service,,,,,,,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,thermal-building-demand-input,1990,2005,,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,resid heating,0.07411,0.18565,,Middle Eastresid heating,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,resid cooling,0.42825,1.17770,,Middle Eastresid cooling,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,comm heating,0.00888,0.02195,,Middle Eastcomm heating,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,comm cooling,0.30865,0.81966,,Middle Eastcomm cooling,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,resid heating,0.05398,0.05533,,Africaresid heating,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,resid cooling,0.17184,0.38804,,Africaresid cooling,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,comm heating,0.01546,0.02487,,Africacomm heating,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,comm cooling,0.04215,0.09518,,Africacomm cooling,,,,,,,,,,,,,,,,,,
Latin America,resid,resid,resid_building,resid heating,0.35542,0.41680,,Latin Americaresid heating,,,,,,,,,,,,,,,,,,
Latin America,resid,resid,resid_building,resid cooling,0.21469,0.39631,,Latin Americaresid cooling,,,,,,,,,,,,,,,,,,
Latin America,comm,comm,comm_building,comm heating,0.10383,0.14141,,Latin Americacomm heating,,,,,,,,,,,,,,,,,,
Latin America,comm,comm,comm_building,comm cooling,0.24483,0.45119,,Latin Americacomm cooling,,,,,,,,,,,,,,,,,,
Southeast Asia,resid,resid,resid_building,resid heating,0.07998,0.14378,,Southeast Asiaresid heating,,,,,,,,,,,,,,,,,,
Southeast Asia,resid,resid,resid_building,resid cooling,0.29655,0.90752,,Southeast Asiaresid cooling,,,,,,,,,,,,,,,,,,
Southeast Asia,comm,comm,comm_building,comm heating,0.02424,0.03898,,Southeast Asiacomm heating,,,,,,,,,,,,,,,,,,
Southeast Asia,comm,comm,comm_building,comm cooling,0.12841,0.39295,,Southeast Asiacomm cooling,,,,,,,,,,,,,,,,,,
Eastern Europe,resid,resid,resid_building,resid heating,0.91216,0.75489,,Eastern Europeresid heating,,,,,,,,,,,,,,,,,,
Eastern Europe,resid,resid,resid_building,resid cooling,0.05877,0.09604,,Eastern Europeresid cooling,,,,,,,,,,,,,,,,,,
Eastern Europe,comm,comm,comm_building,comm heating,0.28546,0.25133,,Eastern Europecomm heating,,,,,,,,,,,,,,,,,,
Eastern Europe,comm,comm,comm_building,comm cooling,0.03848,0.06288,,Eastern Europecomm cooling,,,,,,,,,,,,,,,,,,
Korea,resid,resid,resid_building,resid heating,0.13490,0.26390,,Korearesid heating,,,,,,,,,,,,,,,,,,
Korea,resid,resid,resid_building,resid cooling,0.00723,0.03474,,Korearesid cooling,,,,,,,,,,,,,,,,,,
Korea,comm,comm,comm_building,comm heating,0.11326,0.18803,,Koreacomm heating,,,,,,,,,,,,,,,,,,
Korea,comm,comm,comm_building,comm cooling,0.01787,0.09128,,Koreacomm cooling,,,,,,,,,,,,,,,,,,
India,resid,resid,resid_building,resid heating,0.00219,0.00518,,Indiaresid heating,,,,,,,,,,,,,,,,,,
India,resid,resid,resid_building,resid cooling,0.02369,0.07432,,Indiaresid cooling,,,,,,,,,,,,,,,,,,
India,comm,comm,comm_building,comm heating,0.00031,0.00097,,Indiacomm heating,,,,,,,,,,,,,,,,,,
India,comm,comm,comm_building,comm cooling,0.00930,0.02918,,Indiacomm cooling,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,minicam-non-energy-input,,,,,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,period,shell conductance,period,floorToSurfaceRatio,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,1975,1.10,1975,5.5,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,1990,1.10,1990,5.5,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2005,1.10,2005,5.5,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2020,1.03,2020,5.5,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2035,0.96,2035,5.5,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2050,0.90,2050,5.5,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2065,0.84,2065,5.5,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2080,0.78,2080,5.5,,,,,,,,,,,,,,,,,,,
USA,resid,resid,resid_building,2095,0.73,2095,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,1975,1.00,1975,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,1990,1.00,1990,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2005,1.00,2005,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2020,0.94,2020,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2035,0.89,2035,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2050,0.83,2050,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2065,0.79,2065,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2080,0.74,2080,5.5,,,,,,,,,,,,,,,,,,,
USA,comm,comm,comm_building,2095,0.70,2095,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,1975,1.13,1975,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,1990,1.13,1990,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2005,1.13,2005,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2020,1.05,2020,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2035,0.98,2035,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2050,0.91,2050,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2065,0.85,2065,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2080,0.80,2080,5.5,,,,,,,,,,,,,,,,,,,
Canada,resid,resid,resid_building,2095,0.74,2095,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,1975,1.03,1975,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,1990,1.03,1990,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2005,1.03,2005,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2020,0.96,2020,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2035,0.91,2035,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2050,0.85,2050,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2065,0.80,2065,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2080,0.75,2080,5.5,,,,,,,,,,,,,,,,,,,
Canada,comm,comm,comm_building,2095,0.71,2095,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,1975,1.17,1975,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,1990,1.17,1990,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2005,1.17,2005,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2020,1.09,2020,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2035,1.01,2035,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2050,0.94,2050,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2065,0.88,2065,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2080,0.82,2080,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,resid,resid,resid_building,2095,0.76,2095,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,1975,1.06,1975,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,1990,1.06,1990,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2005,1.06,2005,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2020,1.00,2020,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2035,0.93,2035,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2050,0.88,2050,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2065,0.82,2065,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2080,0.77,2080,5.5,,,,,,,,,,,,,,,,,,,
Western Europe,comm,comm,comm_building,2095,0.73,2095,5.5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,minicam-non-energy-input,,,,,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,period,shell conductance,period,floorToSurfaceRatio,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,1975,1.10,1975,5.5,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,1990,1.10,1990,5.5,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,2005,1.10,2005,5.5,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,2020,1.03,2020,5.5,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,2035,0.96,2035,5.5,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,2050,0.90,2050,5.5,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,2065,0.84,2065,5.5,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,2080,0.78,2080,5.5,,,,,,,,,,,,,,,,,,,
Japan,resid,resid,resid_building,2095,0.73,2095,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,1975,1.00,1975,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,1990,1.00,1990,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,2005,1.00,2005,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,2020,0.94,2020,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,2035,0.89,2035,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,2050,0.84,2050,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,2065,0.79,2065,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,2080,0.74,2080,5.5,,,,,,,,,,,,,,,,,,,
Japan,comm,comm,comm_building,2095,0.70,2095,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,1975,1.18,1975,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,1990,1.18,1990,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,2005,1.18,2005,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,2020,1.09,2020,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,2035,1.01,2035,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,2050,0.95,2050,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,2065,0.88,2065,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,2080,0.82,2080,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,resid,resid,resid_building,2095,0.77,2095,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,1975,1.07,1975,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,1990,1.07,1990,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,2005,1.07,2005,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,2020,1.00,2020,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,2035,0.94,2035,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,2050,0.88,2050,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,2065,0.83,2065,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,2080,0.78,2080,5.5,,,,,,,,,,,,,,,,,,,
Australia_NZ,comm,comm,comm_building,2095,0.73,2095,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,1975,1.47,1975,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,1990,1.47,1990,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,2005,1.47,2005,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,2020,1.31,2020,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,2035,1.18,2035,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,2050,1.07,2050,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,2065,0.97,2065,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,2080,0.88,2080,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,resid,resid,resid_building,2095,0.81,2095,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,1975,1.34,1975,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,1990,1.34,1990,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,2005,1.34,2005,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,2020,1.20,2020,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,2035,1.09,2035,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,2050,0.99,2050,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,2065,0.91,2065,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,2080,0.83,2080,5.5,,,,,,,,,,,,,,,,,,,
Former Soviet Union,comm,comm,comm_building,2095,0.77,2095,5.5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,minicam-non-energy-input,,,,,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,period,shell conductance,period,floorToSurfaceRatio,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,1975,1.53,1975,5.5,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,1990,1.53,1990,5.5,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,2005,1.53,2005,5.5,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,2020,1.29,2020,5.5,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,2035,1.14,2035,5.5,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,2050,1.02,2050,5.5,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,2065,0.93,2065,5.5,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,2080,0.85,2080,5.5,,,,,,,,,,,,,,,,,,,
China,resid,resid,resid_building,2095,0.78,2095,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,1975,1.39,1975,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,1990,1.39,1990,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,2005,1.39,2005,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,2020,1.19,2020,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,2035,1.05,2035,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,2050,0.95,2050,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,2065,0.87,2065,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,2080,0.80,2080,5.5,,,,,,,,,,,,,,,,,,,
China,comm,comm,comm_building,2095,0.74,2095,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,1975,1.39,1975,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,1990,1.39,1990,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,2005,1.39,2005,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,2020,1.26,2020,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,2035,1.16,2035,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,2050,1.06,2050,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,2065,0.98,2065,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,2080,0.91,2080,5.5,,,,,,,,,,,,,,,,,,,
Middle East,resid,resid,resid_building,2095,0.84,2095,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,1975,1.26,1975,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,1990,1.26,1990,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,2005,1.26,2005,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,2020,1.16,2020,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,2035,1.07,2035,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,2050,0.99,2050,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,2065,0.92,2065,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,2080,0.85,2080,5.5,,,,,,,,,,,,,,,,,,,
Middle East,comm,comm,comm_building,2095,0.79,2095,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,1975,1.70,1975,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,1990,1.70,1990,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,2005,1.70,2005,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,2020,1.53,2020,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,2035,1.40,2035,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,2050,1.27,2050,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,2065,1.15,2065,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,2080,1.03,2080,5.5,,,,,,,,,,,,,,,,,,,
Africa,resid,resid,resid_building,2095,0.93,2095,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,1975,1.54,1975,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,1990,1.54,1990,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,2005,1.54,2005,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,2020,1.40,2020,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,2035,1.29,2035,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,2050,1.18,2050,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,2065,1.08,2065,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,2080,0.98,2080,5.5,,,,,,,,,,,,,,,,,,,
Africa,comm,comm,comm_building,2095,0.89,2095,5.5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
INPUT_TABLE,,,,,,,,,,,,,,,,,,,,,,,,,,
Variable ID,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,minicam-non-energy-input,,,,,,,,,,,,,,,,,,,
region,consumer,root,building-node-input,period,shell conductance,period,floorToSurfaceRatio,,,,,,,,,,,,,,,,,,,
Latin America,resid,resid,resid_building,1975,1.41,1975,5.5,,,,,,,,,,,,,,,,,,,
Latin America,resid,resid,resid_building,1990,1.41,1990,5.5,,,,,,,,,,,,,,,,,,,
